"* Required Fields","* Required Fields"
"Comment","Comment"
"Contact Form","საკონტაქტო ფორმა"
"Contact Information","საკონტაქტო ინფორმაცია"
"Contact Us","დაგვიკავშირდით"
"Contacts","კავშირები"
"Contacts Section","კავშირების სექცია"
"Email","ელ.ფოსტა"
"Email Options","Email Options"
"Email Sender","ელ.ფოსტის გამგზავნი"
"Email Template","Email Template"
"Enable Contact Us","Enable Contact Us"
"Name","სახელი"
"Send Emails To","Send Emails To"
"Submit","წარდგენა"
"Telephone","ტელეფონი"
"Unable to submit your request. Please, try again later","Unable to submit your request. Please, try again later"
"Your inquiry was submitted and will be responded to as soon as possible. Thank you for contacting us.","Your inquiry was submitted and will be responded to as soon as possible. Thank you for contacting us."
"Contact Us","დაგვიკავშირდით"
"Contact Information","საკონტაქტო ინფორმაცია"
"Name","Name"
"Email","Email"
"Telephone","ტელეფონი"
"Comment","Comment"
"* Required Fields","* Required Fields"
