"Abandoned carts","Abandoned carts"
"Action","Action"
"Add to Cart","Додати в кошик"
"Add to Compare","Додати до порівняння"
"Add to Wishlist","Додати до списку бажань"
"Applied Coupon","Використаний сертифікат"
"Avg. approved rating","Avg. approved rating"
"Avg. rating","Avg. rating"
"Bestsellers","Товари, що найкраще продаються"
"Bought from wishlists","Куплено зі списку бажань"
"CSV","CSV"
"Carrier/Method","Перевізник/Метод"
"Carts","Кошики"
"Coupons","Сертифікати"
"Created at","Створено"
"Customer","Клієнт"
"Customer Name","Ім'я клієнта"
"Customer Tags","Теги клієнта"
"Customers","Клієнти"
"Customers Report","Звіт про клієнтів"
"Customers Reviews","Відгуки клієнтів"
"Customers Tags","Теги клієнтів"
"Customers by number of orders","Клієнти за кількістю замовлень"
"Customers by orders total","Клієнти за сумою замовлень"
"Customers that have wishlist: %s%","Клієнти, що мають списки бажань: %s%"
"Day","День"
"Default Recently Compared Products count","Default Recently Compared Products count"
"Default Recently Viewed Products count","Default Recently Viewed Products count"
"Detail","Деталі"
"Discounts","Знижки"
"Downloads","Downloads"
"Email","Email"
"Excel","Excel"
"First Name","Ім'я"
"Guest","Гість"
"Hits","Кліків"
"ID","ID"
"Invalid date specified","Invalid date specified"
"Invoiced","Виставлені платежі"
"Items Ordered","Замовлені товари"
"Items in Cart","Товарів в кошику"
"Last Name","Прізвище"
"Last Review","Останній відгук"
"Link","Link"
"Low stock","Товари, що завкінчуються на складі"
"Month","Місяць"
"Most Viewed","Товари, що найчастіше переглядаються"
"Most viewed","Товари, що найчастіше переглядаються"
"Name","Назва"
"New Accounts","Нові клієнти"
"Number Added","Кількість доданих"
"Number Fulfilled","Кількість виконаних"
"Number Of Historical Uses","Кількість використання з історії"
"Number Of Reviews","Кількість відгуків"
"Number Of Uses","Кількість використань"
"Number Purchased","Кількість придбаних товарів "
"Number Viewed","Кількість переглядів"
"Number of Items","Кількість товарів"
"Number of Ivoiced Orders","Number of Ivoiced Orders"
"Number of New Accounts","Кількість нових облікових записів"
"Number of Orders","Кількість замовлень"
"Number of Refunded Orders","Number of Refunded Orders"
"Number of Reviews","Кількість відгуків"
"Number of Total Tags","Загальна кількість тегів"
"Number of Unique Tags","Кількість унікальних тегів"
"Number of Views","Кількість переглядів"
"Number of items bought from a wishlist: %s","Кількість товарів куплених зі списку бажань: %s"
"Number of times deleted","Кількість разів видалення"
"Number of times wishlists have been shared (emailed): %s","Кількість надсилань списку бажань: %s"
"Number of wishlist conversions: %s","Кількість конверсій зі списку бажань: %s"
"Number of wishlist referrals: %s","Кількість рефералів зі списку бажань : %s"
"Number of wishlists: %s","Кількість списків бажань: %s"
"Offline Refunded","Оф-лайнові відшкодування"
"Online Refunded","Он-лайнові відшкодування"
"Orders","Замовлення"
"Out of stock","Відсутні на складі"
"Poducts Report","Звіт про товари"
"Popular Tags","Популярні теги"
"Popularity","Популярність"
"Price","Ціна"
"Product Name","Назва"
"Product Reviews","Відгуки про продукти"
"Product Sku","Обліковий номер"
"Product Tags","Теги товару"
"Products","Товари"
"Products Report","Звіт про товари"
"Products Reviews","Відгуки про товари"
"Products Sold","Products Sold"
"Products Tags","Теги товарів"
"Products in carts","Товари в кошику"
"Purchases","Purchases"
"Quantity Ordered","Кількість"
"Quantity of Items","Кількість товарів"
"Rate","Rate"
"Recently Compared Products","Нещодавно порівнювані товари"
"Recently Viewed Products","Нещодавно переглянуті товари"
"Recently Viewed/Compared Products","Нещодавно переглянуті/порівнювані товари"
"Refunded","Відшкодовано"
"Reports","Звіти"
"Results","Результати"
"Revenue","Прибуток"
"Review","Відгук"
"Reviews","Відгуки"
"Reviews for %s","Відгуки про %s"
"Sales","Продажі"
"Sales Report","Звіт про продажі"
"Search Terms","Пошукові запити"
"Shipping","Доставка"
"Shopping Cart","Кошик"
"Show for Current","Показати для поточного"
"Stock Qty","Кількість на складі"
"Submitted In","Відправлено"
"Submitted On","Відправлено"
"Subtotal","Вартість"
"Tag","Тег"
"Tag ""%s"" details","деталі тегу ""%s"" "
"Tag Detail","Деталі тегу"
"Tag Name","Назва тегу"
"Tag use","Використання тегу"
"Tags submited by %s","Теги відправлені %s"
"Tags submitted to %s","Теги відправлені %s"
"Tax","Податок"
"Tax Amount","Сума податку"
"Title","Заголовок"
"Total","Всього"
"Total Invoiced","Total Invoiced"
"Total Invoiced Captured","Total Invoiced Captured"
"Total Invoiced not Captured","Total Invoiced not Captured"
"Total Refunded","Всього відшкодовано"
"Total Shipping","Всього після доставки"
"Total Tags","Всього тегів"
"Total invoiced","Всього платежів"
"Total refunded","Всього відшкодовано"
"Updated at","Новлено"
"Visible In","Видимий у"
"Wishlist Report","Звіт по списку бажань"
"Wishlist vs. Regular Order","Список бажань vs. Звичайне замовлення"
"Wishlists","Списки бажань"
"Year","Рік"
"Your Recently Compared","Ваші нещодавні порівняння"
"Your Recently Viewed","Ваші нещодавні перегляди"
