"Example: <b>https://www.paypal.com/au/cgi-bin/webscr?cmd=_express-checkout&useraction=<user_action>&amp;token=</b> Where &lt;user_action&gt; is 'commit' or 'continue', depending on your preference of commit button text.","Example: <b>https://www.paypal.com/au/cgi-bin/webscr?cmd=_express-checkout&useraction=<user_action>&amp;token=</b> Where &lt;user_action&gt; is 'commit' or 'continue', depending on your preference of commit button text."
"API Password","API lozinka"
"API Signature","API potpis"
"API User Name","API korisničko ime"
"Amex","Amex"
"Authorization","Autorizacija"
"Authorize and Capture","Autoriziraj i uzmi"
"Billing Information","Informacije o naplati"
"Business Account","Poslovni račun"
"Business Name","Poslovni naziv"
"Card Verification Number","Broj za verifikaciju kartice"
"Change Payment Method","Promijeni način plaćanja"
"Change Shipping Address","Promijeni adresu dostave"
"Credit Card Number","Broj kreditne kartice"
"Credit Card Number: xxxx-%s","Broj kreditne kartice: xxxx-%s"
"Credit Card Type","Tip kreditne kartice"
"Credit Card Type: %s","Tip kreditne kartice: %s"
"Credit Card Types","Tipovi kreditnih kartica"
"Customer returned from PayPal site.","Customer returned from PayPal site."
"Debug Flag","Debug Flag"
"Discover","Discover"
"Edit Shopping Cart","Ažuriraj potrošačku košaricu"
"Enabled","Omogućeno"
"Error in creating an invoice","Greška pri kreiranju računa"
"Error in refunding the payment","Greška pri refundiranju plaćanja"
"Expiration Date","Datum isteka"
"Expiration Date: %s/%s","Datum isteka: %s/%s"
"Incl. Tax","Incl. Tax"
"Invalid transaction id","Neispravan ID transakcije"
"Invoice #%s created","Invoice #%s created"
"Issue Number","Broj izdavanja"
"Items in Your Shopping Cart","Stavke u vašoj košarici"
"MasterCard","MasterCard"
"Maximum image size is 750x90 px.","Maximum image size is 750x90 px."
"N/A","N/A"
"Name on Card","Ima na kartici"
"Name on the Card: %s","Ime na kartici: %s"
"New order status","Novi status narudžbe"
"No shipping method required.","No shipping method required."
"Order","Narudžba"
"Order total amount does not match paypal gross total amount","Ukupni iznos narudžbe ne odgovara Paypal ukupnom iznosu"
"Page Style","Page Style"
"PayPal Accounts","PayPal korisnički računi"
"PayPal Email","PayPal Email"
"PayPal Express Checkout","PayPal Express Checkout"
"PayPal Uk Account","PayPal UK Korisnički račun"
"PayPal Website Payments Pro - Direct Payments","PayPal Website Payments Pro - Direct Payments"
"PayPal Website Payments Standard","PayPal Website Payments Standard"
"Payment Action","Akcija plaćanja"
"Payment Method","Način plaćanja"
"Payment from Specific countries","Plaćanje iz određenih zemalja"
"Payment from applicable countries","Plaćanja iz prikladnih zemalja"
"Paypal Checkout","Paypal naplata"
"Paypal IPN Invalid %s.","Paypal IPN Invalid %s."
"Paypal Logo Image URL","Paypal Logo Image URL"
"Paypal URL","Paypal URL"
"Place an Order","Napravi narudžbu"
"Please select a shipping method...","Molim, odaberite način dostave ..."
"Please select a valid shipping method","Molim odaberite ispravan način dostave"
"Price","Cijena"
"Problem during communication with PayPal","Problem pri komonikaciji sa PayPal-om"
"Product Name","Ime proizvoda"
"Proxy Host","Proxy host"
"Proxy Port","Proxy port"
"Qty","kol"
"Received IPN verification","Zaprimljena IPN verifikacija"
"Review Order","Pregledaj narudžbu"
"Sale","Prodaja"
"Sandbox Flag","Sandbox Flag"
"Selected currency code (","Odabrani kod valute ("
"Shipping Address","Adresa dostave"
"Shipping Information","Informacije o dostavi"
"Shipping Method","Način dostave"
"Sorry, no quotes are available for this order at this time.","Žao nam je, , no quotes are available for this order at this time."
"Sort order","Redosljed sortiranja"
"Start Date","Početni datum"
"Submitting order information...","Šaljem informacije o narudžbi ..."
"Subtotal","Podiznos"
"Switch/Solo Only","Samo Switch/Solo"
"Switch/Solo card issue number: %s","Broj izdavanja Switch/Solo kartice: %s"
"Switch/Solo card start Date: %s/%s","Početni datum Switch/Solo kartice: %s/%s"
"There has been an error processing your payment. Please try later or contact us for help.","Dogodila se greška pri procesiranju vašeg plaćanja. Molimo vas, pokušajte kasnije ili nas kontaktirajte za pomoć."
"There was an error connecting to the Paypal server: %s","Dogodila se greška pri spajanju na Paypal server: %s"
"There was an error during communication with Paypal: %s - %s","Dogodila se greška pri komunikaciji sa Paypal-om: %s - %s"
"Title","Naslov"
"Transaction Type","Tip transakcije"
"Type","Tip"
"Unknown PayPal API error: %s","Nepoznata PayPal API greška: %s"
"Update Shipping Method","Ažuriraj način dostave"
"Use Proxy","Koristi Proxy"
"Visa","Visa"
"Website Payments Pro and Express Checkout (API Signature)","Website Payments Pro and Express Checkout (API Signature)"
"Website Payments Standard","Website Payments Standard"
"What is this?","Što je ovo?"
"You will be redirected to Paypal in a few seconds.","You will be redirected to Paypal in a few seconds."
"Your billing address will be ignored and you will be redirected to PayPal UK website","Vaša adresa plaćanja će biti zanemarena i bit ćete preusmjereni na PayPal UK webstranicu"
