" The customer doesn't exist in the system anymore"," The customer doesn't exist in the system anymore"
"""%s"" coupon code is not valid.","""%s"" купон кодот не е валиден."
"%s / %s rate:","%s / %s rate:"
"%s for %s","%s for %s"
"%s order(s) successfully canceled","%s order(s) successfully canceled"
"%s order(s) successfully put on hold","%s order(s) successfully put on hold"
"%s order(s) successfully released from holding status","%s order(s) successfully released from holding status"
"* - Enter custom price excluding tax","* - Enter custom price excluding tax"
"* - Enter custom price including tax","* - Enter custom price including tax"
"About This Order:","За оваа нарачка:"
"About Your Order","За вашата нарачка"
"Account Information","Информации за налогот"
"Action","Акција"
"Actions","Акции"
"Add","Додади"
"Add Gift Messsage","Add Gift Messsage"
"Add New Address","Додади нова адреса"
"Add Order Comments","Додади коментари за нарачката"
"Add Products","Add Products"
"Add Selected Product(s) to Option","Add Selected Product(s) to Option"
"Add Selected Product(s) to Order","Додади ги избраните производи во нарачка"
"Add To Order","Додади во нарачка"
"Add Tracking Number","Додади број за следење"
"Add a gift message for <strong>each gift item</strong>","Додади порака за подарокот за <strong>секој подарок</strong>"
"Add a gift message for the <strong>entire order</strong>","Додади порака за подарокот за <strong>целата нарачка</strong>"
"Add comment to order","Add comment to order"
"Add new comment to shipment","Add new comment to shipment"
"Add new tracking number","Add new tracking number"
"Add to Cart","Додади во кошничка"
"Address","Адреса"
"Adjustment Fee","Adjustment Fee"
"Adjustment Fee:","Adjustment Fee:"
"Adjustment Refund","Adjustment Refund"
"Adjustment Refund:","Adjustment Refund:"
"Allow Reorder","Allow Reorder"
"Amount","Amount"
"Append Comments","Append Comments"
"Apply","Apply"
"Apply Coupon Code","Apply Coupon Code"
"Are you sure you want to cancel this order?","Are you sure you want to cancel this order?"
"Are you sure?","Дали сте сигурни?"
"Are you sure? This order will be cancelled and a new one will be created instead","Are you sure? This order will be cancelled and a new one will be created instead"
"Back to My Orders","Назад кон моите нарачки"
"Backordered","Backordered"
"Bill to First name","Наплати на името"
"Bill to Last name","Наплати на презимето"
"Bill to Name","Наплати на името"
"Billing Address","Адреса за наплата"
"Buy %s for price %s","Buy %s for price %s"
"Can not add order history.","Can not add order history."
"Can not create block ""%s""","Не може да го креирате блокот ""%s"""
"Can not do invoice for order.","Can not do invoice for order."
"Can not do shipment for order.","Не може да направите испорака на нарачката."
"Can not register existing creditmemo","Can not register existing creditmemo"
"Can not register existing invoice","Не може да се регистрира постоечката фактура"
"Can not register existing shipment","Не може да се регистрира постоечката испорака"
"Can't get order instance","Can't get order instance"
"Cancel","Откажи"
"Cancel invoice","Cancel invoice"
"Cancel order","Cancel order"
"Canceled","Откажано"
"Cannot create an empty shipment.","Cannot create an empty shipment."
"Capture","Capture"
"Capture Amount","Capture Amount"
"Capture Offline","Capture Offline"
"Capture Online","Capture Online"
"Capture invoice","Capture invoice"
"Carrier","Преносник"
"Change Status","Промени статус"
"Change status, add comments","Change status, add comments"
"Checkout totals sort order","Checkout totals sort order"
"Click to change shipping method","Click to change shipping method"
"Closed","Затворено"
"Comment","Коментар"
"Comment Text","Коментар"
"Comments","Comments"
"Comments History","Историја на коментари"
"Complete","Комплетирај"
"Country","Земја"
"Coupons","Купони"
"Create","Креирај"
"Create New Customer","Креирај нов купувач"
"Create New Order","Креирај нова нарачка"
"Create New Order for %s","Креирај нова нарачка за %s"
"Create New Order for %s in %s","Креирај нова нарачка за %s во %s"
"Create New Order for New Customer","Креирај нова нарачка за нов купувач"
"Create New Order for New Customer in %s","Креирај нова нарачка за нов купувач во %s"
"Create Shipment","Креирај испорака"
"Create new invoice for order","Create new invoice for order"
"Create new shipment for order","Create new shipment for order"
"Created At","Креирано на"
"Credit Memo","Credit Memo"
"Credit Memo #","Credit Memo #"
"Credit Memo # ","Credit Memo # "
"Credit Memo Comment Email Sender","Credit Memo Comment Email Sender"
"Credit Memo Comment Email Template","Credit Memo Comment Email Template"
"Credit Memo Comment Email Template for Guest","Credit Memo Comment Email Template for Guest"
"Credit Memo Comments","Credit Memo Comments"
"Credit Memo Email Sender","Credit Memo Email Sender"
"Credit Memo Email Template","Credit Memo Email Template"
"Credit Memo Email Template for Guest","Credit Memo Email Template for Guest"
"Credit Memo Update","Credit Memo Update"
"Credit Memo Update for Guest","Credit Memo Update for Guest"
"Credit Memo email not sent","Credit Memo email not sent"
"Credit Memo email sent","Credit Memo email sent"
"Credit Memos","Credit Memos"
"Creditmemo","Creditmemo"
"Custom Options","Custom Options"
"Custom Price","Custom Price"
"Custom Value","Custom Value"
"Customer","Customer"
"Customer Group","Група на купувачи"
"Customer Name","Име на купувач"
"Customer's Current Activities","Customer's Current Activities"
"Date","Датум"
"Date Shipped","Датум на испорака"
"Date of Birth","Date of Birth"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)"
"Delete","Избриши"
"Description message","Description message"
"Discount","Попуст"
