" The customer doesn't exist in the system anymore","Kunden finns inte längre med i systemet."
"""%s"" coupon code is not valid.","Kupongkoden ""%s"" är inte längre giltig."
"%s / %s rate:","%s / %s rate:"
"%s for %s","%s for %s"
"%s order(s) successfully canceled","%s order(s) successfully canceled"
"%s order(s) successfully put on hold","%s beställning(ar) har lagts undan"
"%s order(s) successfully released from holding status","%s order(s) successfully released from holding status"
"* - Enter custom price excluding tax","* - Ange anpassat pris exklusive moms"
"* - Enter custom price including tax","* - Ange anpassat pris inklusive moms"
"About This Order:","Om denna beställning:"
"About Your Order","Om din beställning"
"Account Information","Information om kund"
"Action","Åtgärd"
"Actions","Åtgärder"
"Add","Lägg till"
"Add Gift Messsage","Add Gift Messsage"
"Add New Address","Lägg till ny adress"
"Add Order Comments","Skriv en kommentar för beställningen"
"Add Products","Lägg till produkter"
"Add Selected Product(s) to Option","Lägg till valda produkter som alternativ"
"Add Selected Product(s) to Order","Lägg till vald(a) produkt(er) till beställning"
"Add To Order","Lägg till beställning"
"Add Tracking Number","Lägg till spårningsnummer"
"Add a gift message for <strong>each gift item</strong>","Skriv meddelande för <strong>varje present</strong>"
"Add a gift message for the <strong>entire order</strong>","Skriv ett presentmeddelande för <strong>hela beställningen</strong>"
"Add comment to order","Add comment to order"
"Add new comment to shipment","Add new comment to shipment"
"Add new tracking number","Add new tracking number"
"Add to Cart","Lägg till i varukorgen"
"Address","Adress"
"Adjustment Fee","Justeringsavgift"
"Adjustment Fee:","Justeringsavgift:"
"Adjustment Refund","justering av återbetalnig"
"Adjustment Refund:","justering av återbetalning:"
"Allow Reorder","Tillåt ombeställning"
"Amount","Antal"
"Append Comments","Lägg till kommentar"
"Apply","Använd"
"Apply Coupon Code","Använd kupongkod"
"Are you sure you want to cancel this order?","Är du säker på att du vill avboka denna beställning?"
"Are you sure?","Är du säker?"
"Are you sure? This order will be cancelled and a new one will be created instead","Är du säker? Denna beställning kommer att avbokas och en ny kommer att skapas istället."
"Back to My Orders","Tillbaka till mina beställningar"
"Backordered","Restnoterad"
"Bill to First name","Förnamn på faktura"
"Bill to Last name","Efternamn på faktura"
"Bill to Name","Faktura till"
"Billing Address","Fakturaadress"
"Buy %s for price %s","Köp %s till priset av %s"
"Can not add order history.","Kan inte ändra i historiken för beställningen."
"Can not create block ""%s""","Kan inte skapa blocket ""%s"""
"Can not do invoice for order.","Kan inte skapa faktura för beställning."
"Can not do shipment for order.","Kan inte skapa leverans för beställning."
"Can not register existing creditmemo","Kan inte registrera existerande kreditfaktura"
"Can not register existing invoice","Kan inte registrera existerande faktura"
"Can not register existing shipment","Kan inte registrera existerande leverans"
"Can't get order instance","Kan inte hämta beställningsinstans"
"Cancel","Avbryt"
"Cancel invoice","Avbryt faktura"
"Cancel order","Avbryt beställning"
"Canceled","Avbruten"
"Cannot create an empty shipment.","Kan inte skapa en tom leverans."
"Capture","Debitera"
"Capture Amount","Debitera summa"
"Capture Offline","Debitera offline"
"Capture Online","Debitera online"
"Capture invoice","Debitera Faktura"
"Carrier","Transportör"
"Change Status","Ändra status"
"Change status, add comments","Ändra status, lägg till kommentar"
"Checkout totals sort order","Sortering för summor i kassan"
"Click to change shipping method","Klicka för att ändra leveranssätt"
"Closed","Stängd"
"Comment","Kommentar"
"Comment Text","Kommentar text"
"Comments","Kommentarer"
"Comments History","Kommentarshistorik"
"Complete","Slutförd"
"Country","Land"
"Coupons","Kuponger"
"Create","Skapa"
"Create New Customer","Skapa ny kund"
"Create New Order","Skapa ny beställning"
"Create New Order for %s","Skapa ny beställning åt %s"
"Create New Order for %s in %s","Skapa ny beställning åt %s i %s"
"Create New Order for New Customer","Skapa ny beställning åt ny kund"
"Create New Order for New Customer in %s","Skapa ny beställning åt ny kund i %s"
"Create Shipment","Skapa leverans"
"Create new invoice for order","Skapa ny faktura för beställning"
"Create new shipment for order","Skapa ny leverans för beställning"
"Created At","Skapades den"
"Credit Memo","kreditfaktura"
"Credit Memo #","kreditfakturanr."
"Credit Memo # ","kreditfakturanr."
"Credit Memo Comment Email Sender","E-postavsändare av kommentar för kreditfaktura"
"Credit Memo Comment Email Template","E-postmall för kommentar för kreditfaktura"
"Credit Memo Comment Email Template for Guest","E-postmall för kommentar till kreditfaktura för gäst"
"Credit Memo Comments","Kommentar för kreditfaktura"
"Credit Memo Email Sender","E-postavsändare av kreditfaktura"
"Credit Memo Email Template","E-postmall för kreditfaktura"
"Credit Memo Email Template for Guest","E-postmall för kreditfaktura för gäst"
"Credit Memo Update","Uppdatering av kreditfaktura"
"Credit Memo Update for Guest","Uppdatering av kreditfaktura för gäst"
"Credit Memo email not sent","E-post om kreditfaktura har inte skickats"
"Credit Memo email sent","E-post om kreditfaktura har skickats"
"Credit Memos","Kreditfakturor"
"Creditmemo","kreditfaktura"
"Custom Options","Anpassade val"
"Custom Price","Specialpris"
"Custom Value","Anpassat värde"
"Customer","Kund"
"Customer Group","Kundgrupp"
"Customer Name","Kundnamn"
"Customer's Current Activities","Kundens nuvarande aktiviteter"
"Date","Datum"
"Date Shipped","Leveransdatum"
"Date of Birth","Födelsedatum"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Förvald logotyp, kommer att användas i PDF och HTML dokument.<br />(jpeg, tiff, png)"
"Delete","Ta bort"
"Description message","Meddelandebeskrivning"
"Discount","Rabatt"
"Discount ","Rabatt"
"Discount (%s)","Rabatt (%s)"
"Discount :","Rabatt:"
"Discount Amount","Rabatt"
"Discount%s","Discount%s"
"Display Order ID in Header","Visa ordernr i dokumentheader"
"Document","Dokument"
"Edit","Ändra"
"Edit Gift Messsage","Ändra presentmeddelande"
"Edit Order #%s","Ändra beställningen #%s"
"Email","E-post"
"Email Copy of Credit Memo","E-posta kopia av kreditfakturas"
"Email Copy of Invoice","E-posta kopia av faktura"
"Email Copy of Shipment","E-posta kopia av leverans"
"Email Order Confirmation","E-posta bekräftelse av beställning"
"Enable","Aktivera"
"Enabled","Aktiverad"
"Error to show in shopping cart","Fel att visa i varukorg"
"Excl. Tax","Exkl moms"
"From","Från"
"From Name","Namn för Från"
"From:","Från:"
"G.T. (Base)","Totalsumma (bas)"
"G.T. (Purchased)","Totalsumma (köpt)"
"Get shipping methods and rates","Hämta leveranssätt och -priser"
"Gift","Present"
"Gift Certificate","Presentkort"
"Gift Message","Presentmeddelande"
"Gift Message for Entire Order","Presentmeddelande för hela beställningen"
"Gift Message for this Order","Presentmeddelande för denna beställning"
"Grand Total","Totalsumma"
"Grand Total to be charged","Totalsumma att debitera"
"Grand Total:","Totalsumma:"
"Guest","Gäst"
"Hold","Parkera/Pausa"
"Hold action is not available","Åtgärden ""Parkera/Pausa"" är inte tillgänglig"
"Hold order","Parkera/Pausa beställning"
"ID","ID"
"If empty, the default description above will be used","Om tom, kommer förvald beskrivning användas"
"If empty, the default error above will be used","If empty, the default error above will be used"
"Incl. Tax","Inkl moms"
"Information","Information"
"Invalid carrier specified.","Felaktig transportör vald."
"Invalid item option format","Invalid item option format"
"Invalid qty to invoice item ""%s""","Fel antal att fakturera för artikel ""%s"""
"Invalid qty to refund item ""%s""","Ogiltigt värde för återköp av artikeln ""%s"""
"Invalid qty to ship for item ""%s""","Ogiltigt värde för leverans av artikeln ""%s"""
"Invalid renderer model","Invalid renderer model"
"Invalid request for adding product to quote","Invalid request for adding product to quote"
"Invoice","Fakturera"
"Invoice #","Fakturanr."
"Invoice # ","Fakturanr."
"Invoice #%s","Fakturanr. %s"
"Invoice Comment Email Sender","E-postavsändare för fakturakommentar"
"Invoice Comment Email Template","E-postmall för fakturakommentar"
"Invoice Comment Email Template for Guest","E-postmall för kommentar till faktura till gäst"
"Invoice Comments","Fakturakommentarer"
"Invoice Date","Fakturadatum"
"Invoice Email Sender","E-postavsändare av faktura"
"Invoice Email Template","E-postmall för faktura"
"Invoice Email Template for Guest","E-postmall för faktura till gäst"
"Invoice Update","Uppdatering av faktura"
"Invoice Update for Guest","Uppdatering av faktura till gäst"
"Invoice and Packing Slip Design","Invoice and Packing Slip Design"
"Invoice can not be canceled","Det går inte att avbryta fakturan"
"Invoice can not be captured","Det går inte att skapa debitering på fakturan"
"Invoice can not be void","Invoice can not be void"
"Invoice cancel problem","Invoice cancel problem"
"Invoice capture problem","Invoice capture problem"
"Invoice email not sent","E-postfaktura har inte skickats"
"Invoice email sent","E-postfaktura har skickats"
"Invoice void problem","Invoice void problem"
"Invoiced","Fakturerad"
"Invoices","Fakturor"
"Item","Produkt"
"Item Status","Produktstatus"
"Item object is not specified.","Item object is not specified."
"Item option with code %s already exist","Item option with code %s already exist"
"Item options declare error","Item options declare error"
"Item ordered qty","Beställt antal produkter"
"Item qty declare error","Ett fel uppstod när antalet för artikeln skulle deklareras"
"Items Invoiced","Produkter fakturerade"
"Items Ordered","Beställda produkter"
"Items Refunded","Återköpta artiklar"
"Items Shipped","Levererade artiklar"
"Items options declare error.","Items options declare error."
"Items to Invoice","Produkter att fakturera"
"Items to Refund","Produkter att återbetala"
"Items to Ship","Produkter att leverera"
"Last ordered items","Senast beställda produkter"
"Link to the new order","Länk till den nya beställningen"
"Link to the previous order","Länk till föregående beställning"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)"
"Logo for HTML print view","Logo for HTML print view"
"Logo for PDF print-outs (200x50)","Logo for PDF print-outs (200x50)"
"Message","Meddelande"
"Message:","Meddelande:"
"Minimum amount","Minimum summa"
"Minimum order amount","Minimum beställningssumma"
"Mixed","Blandad"
"Move to Shopping Cart","Flytta till varukorg"
"Move to Wishlist","Flytta till önskelista"
"Multi-address description message","Multi-address description message"
