" was not delivered nor scanned","non è stata consegnata, né acquisita"
"1 Day Freight","Trasporto in 1 giorno"
"2 Day Freight","Trasporto in 2 giorni"
"2Day","2 giorni"
"2nd Day Air","secondo giorno Aerea"
"2nd Day Air AM","2nd Day Air AM"
"2nd Day Air AM Letter","2nd Day Air AM Letter"
"2nd Day Air Letter","2nd Day Air Letter"
"3 Day Freight","Trasporto in 3 giorni"
"3 Day Select","Seleziona 3 giorni"
"Access ID","ID accesso"
"Access license number","Numero licenza Accesso"
"Account ID","ID account"
"Account number","Numero Account"
"Additional Protection Configuration Value","Valore configurazione protezione addizionale"
"Additional Protection Enabled","Protezione addizionale attivata"
"Additional Protection Min Subtotal","Protezione addizionale subtotale minimo"
"Additional Protection Value","Valore protezione addizionale"
"Additional Protection Value Rounding Method","Metodo di arrotondamento del valore di protezione addizionale"
"All Services","Tutti i servizi"
"Allowed methods","Metodi Permessi"
"Bound Printed Matter","Stampe"
"Business Service Center","Centro Servizi Business"
"Calculate Handling Fee","Calcola costi imballaggio"
"Canada Standard","Canada Standard"
"Cannot retrieve shipping rates","Impossibile recuperare tariffe di spedizione"
"Commercial","Commerciale"
"Configuration","Configuratione"
"Container","Contenitore"
"Customer Packaging","Pacco cliente"
"DHL","DHL"
"Default Package Height","Altezza predefinita pacco"
"Default Package Length","Lunghezza predefinita pacco"
"Default Package Width","Larghezza predefinita pacco"
"Delivered","Consegnato"
"Destination type","Tipo destinazione"
"Displayed Error Message","Messaggi di errore visualizzati"
"Domestic Shipment Days","Giorni di spedizione nazionale"
"Drop Box","Drop box"
"Dropoff","Inoltrare"
"Empty response","Risposta vuota"
"Enable Negotiated Rates","Abilita Tariffe Negoziate"
"Enabled","Attivati"
"Error #%s : %s (%s)","Errore #%s : %s (%s)"
"Error #%s: %s","Errore #%s: %s"
"Europe First Priority","Prima priorità Europa"
"Express","Corriere"
"Express 10:30 AM","Corriere 10:30 AM"
"Express Mail","Posta corriere"
"Express Saturday","Sabato corriere"
"Express Saver","Express Risparmiatore"
"FedEx","FedEx"
"FedEx 10kg Box","FedEx pacco 10kg "
"FedEx 25kg Box","FedEx pacco 25kg "
"FedEx Box","FedEx pacco"
"FedEx Envelope","Busta FedEx"
"FedEx Pak","Pacco FedEx"
"FedEx Tube","Tubo FedEx"
"First Overnight","Giorno successivo"
"First-Class","Prima Classe"
"Flat","Tariffa"
"Flat-Rate Box","Riquadro per tariffa fissa"
"Flat-Rate Envelope","Fascia tariffa fissa"
"Free method","Metodo Gratis"
"Free shipping with minimum order amount","Spedizione Gratis con una minima spesa"
"Gateway URL","Ingresso URL"
"Gateway XML URL","Ingresso XML URL"
"Ground","Terreno"
"Ground Commercial","Terreno commerciale"
"Ground Residential","Terreno residenziale"
"Handling Applied","Imballaggio applicato"
"Handling fee","Commissione di gestione"
"Home Delivery","Consegna a domicilo"
"International Economy","Economia Internazionale"
"International Express","Espresso Internazionale"
"International First","Primo Internazionale"
"International Priority","Priorità Internazionale"
"International Shipment Days","Giorni di spedizione internazionale"
"Intl Economy Freight","Trasporto Merci Internazionale"
"Intl Priority Freight","Trasporto Prioritario Internazionale"
"Invalid DHL XML code for type %s: %s","Codice DHL XML non valido per tipo %s: %s"
"Invalid DHL XML code type: %s","Codice DHL XML non valido per tipo: %s"
"Invalid FedEx XML code for type %s: %s","Codice FedEx XML non valido per il tipo %s: %s"
