"* Required Fields","* Задължителни полета"
"Comment","Коментар"
"Contact Form","Форма за контакт"
"Contact Information","Информация за контакт"
"Contact Us","Контакт"
"Contacts","Контакти"
"Contacts Section","Секция контакти"
"Email","Имейл"
"Email Options","Имейл Опции"
"Email Sender","Имейл Подател"
"Email Template","Имейл шаблон"
"Enable Contact Us","Активирай Контакт с нас"
"Name","Име"
"Send Emails To","Изпращане на Имейли до"
"Submit","Изпрати"
"Telephone","Телефон"
"Unable to submit your request. Please, try again later","В момента е невъзможно изпълнението на вашата заявка. Моля, опитайте отново по-късно."
"Your inquiry was submitted and will be responded to as soon as possible. Thank you for contacting us.","Вашето запитване е изпратено успешно. Отговор ще ви бъде изпратен възможно най-скоро. Благодарим Ви, че се свързахте с нас."
"Contact Us","Contact Us"
"Contact Information","Contact Information"
"Name","Name"
"Email","Email"
"Telephone","Telephone"
"Comment","Comment"
"* Required Fields","* Required Fields"
