"%s and greater","%s and greater"
"Advanced Search","B&uacute;squeda Avanzada"
"All","Todos"
"Applies for ""Like"" Search type only","Applies for ""Like"" Search type only"
"Apply Layered Navigation if search results are less than","Apply Layered Navigation if search results are less than"
"Attribute setting change related with Search Index. Please run <a href=""%s"">Rebuild Search Index</a> process","Attribute setting change related with Search Index. Please run <a href=""%s"">Rebuild Search Index</a> process"
"Autogenerated site map","Autogenerated site map"
"Catalog Advanced Search","Catalog Advanced Search"
"Catalog Search","Catalog Search"
"Don't see what you're looking for?","Don't see what you're looking for?"
"Go","Ir"
"Go to Home Page","Ir a la P&aacute;gina Principal"
"Grid","Grilla"
"Home","Home"
"List","Lista"
"Maximum Query Length","Maximum Query Length"
"Maximum Query Words Count","Maximum Query Words Count"
"Maximum Search query  length is %s. Your query was cut.","Maximum Search query  length is %s. Your query was cut."
"Minimal Query Length","Minimal Query Length"
"Modify your search","Modifique su b&uacute;squeda"
"No","No"
"No items were found using the following search criteria.","No se encontraron items utilizando los siguientes criterios de b&uacute;squeda."
"Please enter ""0"" to enable layered navigation for any number of results","Please enter ""0"" to enable layered navigation for any number of results"
"Popular Search Terms","Popular Search Terms"
"Popular search terms","Popular search terms"
"Relevance","Relevancia"
"Required Fields","Campos requeridos"
"Results","Resultados"
"Search","B&uacute;squeda"
"Search Settings","Configuraci&oacute;n de b&uacute;squeda"
"Search Site","B&uacute;squeda del sitio"
"Search Terms","T&eacute;rminos de b&uacute;squeda"
"Search Type","Tipo de b&uacute;squeda"
"Search entire store here...","Busque en todo el sitio..."
"Search results for '%s'","Resultados de b&uacute;squeda para '%s'"
"Search results for: '%s'","Resultados de b&uacute;squeda para:  '%s'"
"Subscribe to Feed","Suscribirse al Feed"
"There are no search terms available.","No hay t&eacute;rminos de b&uacute;squeda disponibles."
"Yes","S&iacute;"
"You have to specify at least one search term","Deebe especificar por lo menos un t&eacute;rmino de b&uacute;squeda"
"Your search returns no results.","No se encontraron resultados para los criterios de b&uacute;squeda seleccionados."
"up to %s","up to %s"
"<strong>%d item(s)</strong> were found using the following search criteria","<strong>%d item(s)</strong> were found using the following search criteria"
"Is product available for purchase with Google Checkout","Is product available for purchase with Google Checkout"
"Advanced Search","Advanced Search"
"Search Terms","Search Terms"
"Popular Search Terms","Popular Search Terms"
"There are no search terms available.","There are no search terms available."
