"Cron (Scheduled Tasks) - all the times are in minutes","Cron (Tareas Programadas) - todos valores de tiempo est&aacute;n en minutos."
"Daily","Diariamente"
"Failure history lifetime","Tiempo de duraci&oacute;n de Historico Fallido"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","Para asegurarse de obtener URLs correctas mientras las tareas cron se ejecutan, asegurese de tener las direcciones URLs de Sitio Seguro y Sitio sin seguridad expl&iacute;citamente seteadas (Web -> URL Sitio Seguro y URL Sitio)."
"Generate schedules every","Generar schedules cada"
"History cleanup every","Limpiar historial cada"
"Invalid callback: %s::%s does not exist","Callback inv&aacute;lido: %s::%s no existe"
"Invalid model/method definition, expecting ""model/class::method"".","Definici&oacute;n de model/method inv&aacute;lido, se espera ""model/class::method""."
"Missed if not run within","Abandonar si no se ejecuta en"
"Monthly","Mensualmente"
"No callbacks found","No se encontraron callbacks"
"Schedule ahead for","Programar adelantado para"
"Success history lifetime","Success history lifetime"
"Too late for the schedule","Demasiado tarde para realiar el schedule"
"Unable to save Cron expression","Imposible guardar la expresi&oacute;n Cron"
"Unknown error","Error desconocido"
"Weekly","Semanalmente"
